transaction_id,customer_id,date,amount,currency,movement,status,card_present_flag,txn_description,extraction,merchant_id,merchant_code,merchant_suburb,merchant_state,merchant_long_lat,bpay_biller_code
6b34a7b14e4944d3a35aa9c714005f08,CUS-2376382098,9/3/2018,38.46,AUD,debit,authorized,1.0,SALES-POS,2018-09-03T09:18:49.000+0000,3800fde8-2b82-4dea-a497-41cbcae043a7,,Hornsby,NSW,151.1 -33.7,
a1afc93ab46a405e962f3ac490979f0e,CUS-443776336,9/3/2018,16.33,AUD,debit,authorized,0.0,POS,2018-09-03T09:23:20.000+0000,a92e16c3-14a3-4d19-b4e9-19ccd297e4f8,,Broken Hill,NSW,141.45 -31.95,
f62aafb43a844b19820fc0679c330f48,CUS-1196156254,9/3/2018,29.35,AUD,debit,authorized,1.0,POS,2018-09-03T09:32:23.000+0000,88ea1229-f823-4600-811d-c39ee5270e8c,,Gundagai,NSW,148.1 -35.06,
196c39062b4c4d9a916801e8e83a9ff0,CUS-1271030853,9/3/2018,168.0,AUD,debit,posted,,INTER BANK,2018-09-03T12:00:00.000+0000,,,,,,
20fa8c479d714478b2618f42ef64b14f,CUS-3378712515,9/3/2018,53.0,AUD,debit,posted,,PAYMENT,2018-09-03T17:00:00.000+0000,,,,,,
8592356821c14561acc995ac60b4abed,CUS-3378712515,9/3/2018,7.7,AUD,debit,authorized,1.0,POS,2018-09-03T12:01:19.000+0000,76760ebf-de38-4ca6-a239-81751a689133,,Cockatoo,VIC,145.49 -37.94,
fcbe30a25f774e7c80d5b94d991a6d15,CUS-883482547,9/3/2018,3977.46,AUD,credit,posted,,PAY/SALARY,2018-09-03T17:00:00.000+0000,,0.0,,,,0
3c9844bab6d9497ab67ae39bc614141d,CUS-860700529,9/3/2018,24.43,AUD,debit,authorized,1.0,POS,2018-09-03T17:04:59.000+0000,8cd6e1d8-7197-416b-bfbc-b621fb041d71,,Nambucca Heads,NSW,152.99 -30.66,
e00d79fa67fa429bb52597ec7ee1bf19,CUS-2142601169,9/3/2018,4.53,AUD,debit,authorized,1.0,POS,2018-09-03T17:36:14.000+0000,c791c707-2472-4ac0-9fa1-33a47d2b608b,,Berala,NSW,151.03 -33.87,
807a6dd8a26e49d8ad00ddd3203b860b,CUS-3431016847,9/3/2018,15.4,AUD,debit,authorized,1.0,SALES-POS,2018-09-03T18:07:59.000+0000,58112f2c-95ea-4cb7-90c7-c10640aa8b13,,Wentworthville,NSW,150.97 -33.81,
a22a1c3f471d4e4ea558b93ef5fb258d,CUS-1842679196,9/3/2018,23.03,AUD,debit,authorized,1.0,POS,2018-09-03T18:41:19.000+0000,ee12b64a-f1e8-4ec7-96ca-0995b0fb15be,,Plympton,SA,138.55 -34.96,
afd5d49f404c4550a511f225ce75e7bd,CUS-3336454548,9/3/2018,55.0,AUD,debit,posted,,PAYMENT,2018-09-03T19:00:00.000+0000,,,,,,
623210908b5d4b7a903a802b70bf911c,CUS-3378712515,9/3/2018,18.12,AUD,debit,authorized,1.0,POS,2018-09-03T19:18:19.000+0000,313c9457-6860-4958-b1b1-21251c59fbb3,,Doncaster,VIC,145.13 -37.79,
3e8ec5e4ebc1497d9ff770fe5e2b8633,CUS-3378712515,9/3/2018,22.24,AUD,debit,authorized,0.0,SALES-POS,2018-09-03T19:59:59.000+0000,26a64103-e734-41d6-8858-3a0f020e74b3,,Forest Hill,VIC,145.17 -37.84,
7fc2a0eb074b43cfbdec08c696f12f7f,CUS-1388323263,9/3/2018,64.0,AUD,debit,posted,,PAYMENT,2018-09-03T20:00:00.000+0000,,,,,,
1bf09a1f29ce49bd9f2c11e2dc08bd33,CUS-2819545904,9/3/2018,33.0,AUD,debit,posted,,PAYMENT,2018-09-03T20:00:00.000+0000,,,,,,
40170005652646388ec253e4c9b11f1a,CUS-3702001629,9/3/2018,61.0,AUD,debit,posted,,PAYMENT,2018-09-03T20:00:00.000+0000,,,,,,
c290182201df43a088ec8722bb976a60,CUS-1196156254,9/3/2018,43.11,AUD,debit,authorized,0.0,SALES-POS,2018-09-03T20:15:52.000+0000,415d5a26-26fb-480f-9321-13169d4e1b1b,,Adelaide,SA,138.6 -34.93,
2d6984333772470b88dba4c2c5ecdd5a,CUS-1140341822,9/3/2018,15.59,AUD,debit,authorized,1.0,POS,2018-09-03T20:31:44.000+0000,33de11be-d1af-410c-a6ca-e7ff735253f2,,Marrickville,NSW,151.17 -33.91,
dd159221b36b4faaa2b1a447a2b2ae1c,CUS-2376382098,9/3/2018,24.1,AUD,debit,authorized,1.0,SALES-POS,2018-09-03T20:47:37.000+0000,a85c8d6d-10b9-45ac-bddb-c5cc93702a47,,Eastern Creek,NSW,150.88 -33.8,
f621a5a49a1b496b92a8cc50e2a2187e,CUS-2083971310,9/3/2018,187.0,AUD,debit,posted,,PAYMENT,2018-09-03T21:00:00.000+0000,,,,,,
2548e905043a499986db9df3fda19979,CUS-127297539,9/3/2018,51.69,AUD,debit,authorized,1.0,POS,2018-09-03T21:02:39.000+0000,5e42640e-23ee-43fa-842b-da10409a419e,,Maitland,NSW,151.55 -32.73,
d80135731a37443ab4d7f4e7ccfa0ec7,CUS-2348881191,9/3/2018,41.57,AUD,debit,authorized,1.0,POS,2018-09-03T21:14:41.000+0000,ca74915b-4aca-4bfe-9b5c-2c2193e9426e,,Melbourne,VIC,144.96 -37.82,
74be29539b984eaea7225c2201ee8e79,CUS-2376382098,9/3/2018,38.47,AUD,debit,authorized,0.0,POS,2018-09-03T21:26:44.000+0000,28ee26b2-8127-40b6-91b6-73b25bdbbfc0,,Clare,SA,138.61 -33.83,
13293ee513224f5db135460abd417817,CUS-1617121891,9/3/2018,28.47,AUD,debit,authorized,0.0,SALES-POS,2018-09-03T21:38:47.000+0000,948749e3-471e-4a8f-92ad-73e934b95ec4,,Sydney,NSW,151.21 -33.87,
303d75236c6c4add80f6768e6539c9de,CUS-1617121891,9/3/2018,22.42,AUD,debit,authorized,1.0,POS,2018-09-03T21:50:50.000+0000,abe64210-3df3-4615-83d7-5cc2c28964d6,,Ultimo,NSW,151.2 -33.88,
702e8ebad90e43848c0075c322f11ed8,CUS-443776336,9/3/2018,31.0,AUD,debit,posted,,PAYMENT,2018-09-03T22:00:00.000+0000,,,,,,
00fc859e031d45fca49afdae47a50737,CUS-3378712515,9/3/2018,25.92,AUD,debit,authorized,1.0,SALES-POS,2018-09-03T22:05:59.000+0000,14ef90fd-0a6f-411d-b05e-cf03dd599464,,Reservoir,VIC,145.02 -37.73,
da0dff91ea1f44da9cb8c8c3f6e52824,CUS-1617121891,9/3/2018,92.49,AUD,debit,authorized,1.0,SALES-POS,2018-09-03T22:30:59.000+0000,f951df7c-92b7-444c-959b-e227f5bb6735,,Lidcombe,NSW,151.05 -33.85,
c170ab21ae204244b913f716c157e122,CUS-3129499595,9/3/2018,13.93,AUD,debit,authorized,1.0,POS,2018-09-03T22:55:59.000+0000,a1f05263-9ae7-49ce-bd52-49f79ea54b5e,,Cammeray,NSW,151.21 -33.82,
cc2f542d526148ca9701ffd49b1f998f,CUS-880898248,9/3/2018,61.0,AUD,debit,posted,,PAYMENT,2018-09-03T23:00:00.000+0000,,,,,,
fef99a266627463f9db994c9856cfefa,CUS-4023861240,9/3/2018,2538.68,AUD,credit,posted,,PAY/SALARY,2018-09-03T17:00:00.000+0000,,0.0,,,,0
b089cb7aca424cf992c8b41db125fb8b,CUS-2650223890,9/3/2018,862.95,AUD,credit,posted,,PAY/SALARY,2018-09-03T12:00:00.000+0000,,0.0,,,,0
7003547609e145838bebd0bbbf9f2eda,CUS-1928710999,9/3/2018,36.0,AUD,debit,posted,,PAYMENT,2018-09-03T17:00:00.000+0000,,,,,,
58ba3ebbb1334928882bffc091967ebe,CUS-3129499595,9/3/2018,34.78,AUD,debit,authorized,1.0,POS,2018-09-03T16:36:39.000+0000,08490e90-f0e5-4b39-84f8-7ae90b79f549,,Potts Point,NSW,151.22 -33.87,
e29ebb2de35d415c88b4d47b9c3c0b86,CUS-2317998716,9/3/2018,8.46,AUD,debit,authorized,0.0,POS,2018-09-03T12:23:33.000+0000,c34d1bb1-04b3-407e-b7e6-45ef0b497902,,Springvale,VIC,145.16 -37.93,
61006d5f87114721be70aefabb466e6d,CUS-809013380,9/3/2018,58.32,AUD,debit,authorized,0.0,SALES-POS,2018-09-03T12:45:46.000+0000,b53f4984-e11f-40e1-9b1d-e342e4350ca4,,Ballina,NSW,153.56 -28.86,
5e2f0c23195f4fb4b31bfc4080d6596c,CUS-2819545904,9/3/2018,3231.26,AUD,credit,posted,,PAY/SALARY,2018-09-03T13:00:00.000+0000,,0.0,,,,0
7a9bd9f3a08e41859490d703c2117363,CUS-3142625864,9/3/2018,2588.01,AUD,credit,posted,,PAY/SALARY,2018-09-03T13:00:00.000+0000,,0.0,,,,0
5d29e59dfaa346efb744d98f30efbf90,CUS-3180318393,9/3/2018,1396.23,AUD,credit,posted,,PAY/SALARY,2018-09-03T13:00:00.000+0000,,0.0,,,,0
6dcaa668861b4d598d3dde412e300116,CUS-3255104878,9/3/2018,664.43,AUD,credit,posted,,PAY/SALARY,2018-09-03T13:00:00.000+0000,,0.0,,,,0
babc13a6d2a9481dae7efdfa02287ea8,CUS-3378712515,9/3/2018,1059.84,AUD,credit,posted,,PAY/SALARY,2018-09-03T13:00:00.000+0000,,0.0,,,,0
3492ea5435844d35b2d617b71743f57a,CUS-443776336,9/3/2018,990.55,AUD,credit,posted,,PAY/SALARY,2018-09-03T13:00:00.000+0000,,0.0,,,,0
ae4afbc66c664088a7b068efc91aa5aa,CUS-809013380,9/3/2018,30.04,AUD,debit,authorized,1.0,POS,2018-09-03T13:08:22.000+0000,047e675b-ba97-4fd2-973f-bf14fa17f431,,Geraldton,WA,114.61 -28.78,
6c0a377596994d7b85605afe8a38dd3d,CUS-2348881191,9/3/2018,23.84,AUD,debit,authorized,1.0,SALES-POS,2018-09-03T13:31:37.000+0000,56bf7d92-9b46-4fd8-9d5b-15fff15c95db,,Chirnside Park,VIC,145.31 -37.76,
26f189adb25145d8b47786aab392ab15,CUS-4142663097,9/3/2018,65.95,AUD,debit,authorized,1.0,SALES-POS,2018-09-03T13:54:53.000+0000,3350174a-e801-4a9f-b8b8-aea6f075d792,,Ludmilla,NT,130.86 -12.41,
f377feb628164b61a69907920659b958,CUS-1117979751,9/3/2018,40.0,AUD,debit,posted,,PAYMENT,2018-09-03T14:00:00.000+0000,,,,,,
01f49a91e8524aed8fa456709b5d03ea,CUS-2031327464,9/3/2018,2280.36,AUD,credit,posted,,PAY/SALARY,2018-09-03T14:00:00.000+0000,,0.0,,,,0
8508847de9334ca9bf546735bc37b150,CUS-2663907001,9/3/2018,20.0,AUD,debit,posted,,PAYMENT,2018-09-03T14:00:00.000+0000,,,,,,
cb2822399f7a4ec78bfbaec88463baaf,CUS-55310383,9/3/2018,1636.72,AUD,credit,posted,,PAY/SALARY,2018-09-03T14:00:00.000+0000,,0.0,,,,0
9022ec014e974e5ebf2b35e786a27e90,CUS-1669695324,9/3/2018,13.36,AUD,debit,authorized,1.0,POS,2018-09-03T14:19:01.000+0000,cec1a590-3bfa-476d-a9bb-3bb1b3b9b334,,Broken Hill,NSW,141.46 -31.95,
a7554a3a8a4446c8911136340797b582,CUS-3180318393,9/3/2018,11.89,AUD,debit,authorized,1.0,POS,2018-09-03T14:43:24.000+0000,013eeee6-d966-402e-aa99-5dd41c8732fd,,Eltham,VIC,145.14 -37.72,
f9462f0cd69e4fd98e9384eb737c30ca,CUS-1271030853,9/3/2018,55.0,AUD,debit,posted,,INTER BANK,2018-09-03T15:00:00.000+0000,,,,,,
84b83266ddbc41228b38e92ffb633857,CUS-127297539,9/3/2018,181.0,AUD,debit,posted,,INTER BANK,2018-09-03T15:00:00.000+0000,,,,,,
7e1699046d424af8a3e75dc2eeda3c4e,CUS-2500783281,9/3/2018,22.0,AUD,debit,posted,,PAYMENT,2018-09-03T15:00:00.000+0000,,,,,,
9ccf19960ede4002968ea7ebb34dcf62,CUS-2059096722,9/3/2018,70.66,AUD,debit,authorized,1.0,SALES-POS,2018-09-03T15:06:23.000+0000,31f0219e-ba45-44bc-b9b6-9f6e9d60e67d,,Albion,VIC,144.82 -37.78,
34d064aed5e241f79c8ec44c03657e22,CUS-2142601169,9/3/2018,5.81,AUD,debit,authorized,1.0,POS,2018-09-03T15:26:23.000+0000,bcd0ee88-b7f0-4e27-a66a-c865787b88d2,,Liverpool,NSW,150.92 -33.92,
5596b8fc95b044ceb5b8baf9bb3dab8a,CUS-164374203,9/3/2018,8.68,AUD,debit,authorized,0.0,POS,2018-09-03T15:46:23.000+0000,1458e47b-d2e2-4ea3-8e2d-2d3b995b2138,,Haywards Bay,NSW,150.79 -34.54,
226a16dba6104f149713510567324066,CUS-2819545904,9/3/2018,193.0,AUD,debit,posted,,PAYMENT,2018-09-03T16:00:00.000+0000,,,,,,
3884bf0d793b480e885b13097ee6e64d,CUS-1196156254,9/3/2018,9.3,AUD,debit,authorized,1.0,SALES-POS,2018-09-03T16:08:53.000+0000,abf377ce-3e2a-4f49-adff-d52bc3e93488,,North Wagga Wagga,NSW,147.36 -35.08,
7ebe27832d944c7e913397f0d0c4a4fc,CUS-1220154422,9/3/2018,172.0,AUD,debit,posted,,PAYMENT,2018-09-03T17:00:00.000+0000,,,,,,
da48342d5138451b8c08c30339ccfaaa,CUS-1928710999,9/3/2018,24.0,AUD,debit,posted,,INTER BANK,2018-09-03T03:00:00.000+0000,,,,,,
f4a15ff333744e41bfbc9ce2c0e32e5b,CUS-1147642491,9/3/2018,46.0,AUD,debit,posted,,PAYMENT,2018-09-03T11:00:00.000+0000,,,,,,
2bf9786b891142acb5e3e413a00a837e,CUS-2695611575,9/3/2018,19.89,AUD,debit,authorized,1.0,POS,2018-09-03T01:25:13.000+0000,663064e6-36b7-4a9e-803c-4bb8339491d6,,Broadbeach,QLD,153.43 -28.04,
f79dd71b584f43db8ec7c2b8acf4a459,CUS-1790886359,9/3/2018,33.0,AUD,debit,posted,,INTER BANK,2018-09-03T03:00:00.000+0000,,,,,,
33badb55946445f6b5f546b175a56cc0,CUS-2500783281,9/30/2018,18.0,AUD,debit,posted,,PAYMENT,2018-09-30T19:00:00.000+0000,,,,,,
e49869c71059487eab1bda764903ce6c,CUS-1617121891,9/30/2018,64.27,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T18:50:51.000+0000,98b27c00-c03e-4bd5-82ad-8dd92890e57e,,Brisbane City,QLD,153.02 -27.47,
dd092ce61dba4618bf2d2de8b0995380,CUS-164374203,9/30/2018,10.61,AUD,debit,authorized,0.0,SALES-POS,2018-09-30T18:22:17.000+0000,a42b8f3a-7157-4c6a-9de9-8eb1fb99872e,,Lidcombe,NSW,151.05 -33.85,
ebce26c0db564b6a8bd2c5a0ff240457,CUS-2083971310,9/30/2018,45.0,AUD,debit,posted,,PAYMENT,2018-09-30T18:00:00.000+0000,,,,,,
6796d39b0d0c42de96038f5c7ecf042b,CUS-1614226872,9/30/2018,18.29,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T17:55:59.000+0000,4c04d1fa-e17c-47ee-8a1e-418fdab1d7a3,,Highfields,QLD,151.95 -27.47,
bd4b3c9bfe74450da03a8f68c20027da,CUS-1614226872,9/30/2018,39.38,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T17:37:49.000+0000,6cac364e-7ee2-42f7-819a-18c6afaf0465,,Victoria Point,QLD,153.28 -27.59,
546a350aa7de4cfeab36a2edc8cb4c7f,CUS-1433879684,9/30/2018,16.6,AUD,debit,authorized,1.0,POS,2018-09-30T17:19:38.000+0000,188b1a51-2d0a-45d7-bfac-d86b8ce59299,,Malvern East,VIC,145.09 -37.88,
cdb7833f2f16439d8b94f48e483abfae,CUS-2487424745,9/30/2018,29.12,AUD,debit,authorized,1.0,POS,2018-09-30T17:01:27.000+0000,7b7d9bd7-6683-44df-aa06-6b586edf869d,,Sydney,NSW,151.21 -33.87,
28e7ff1b6d3440848b0ac4a6823282a1,CUS-497688347,9/30/2018,22.0,AUD,debit,posted,,PAYMENT,2018-09-30T17:00:00.000+0000,,,,,,
963bd86c60b3458e8bd4009f6cf0659b,CUS-2487424745,9/30/2018,3.3,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T16:39:05.000+0000,76a49112-72f3-4b14-bd9d-64937b9c0893,,Biggera Waters,QLD,153.39 -27.93,
c22167a233dd4d60b052f6452cbc86bc,CUS-1646621553,9/30/2018,17.77,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T16:16:21.000+0000,9f342cec-e5bd-472d-bee9-fa673c2bdf39,,Black Head,NSW,152.54 -32.07,
2d869e4b403a4241a151c215e9b9a708,CUS-3117610635,9/30/2018,38.67,AUD,debit,authorized,0.0,SALES-POS,2018-09-30T15:56:15.000+0000,407ce64d-5d07-4c5d-bff1-5c2119839e63,,North Melbourne,VIC,144.94 -37.8,
c09985ff11f148cfa5965b05886f4b51,CUS-325142416,9/30/2018,8.78,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T15:42:55.000+0000,45d395f2-14bd-49ef-889c-c0c5973d1421,,Darwin City,NT,130.84 -12.46,
a64291497fab4fe8a75cc8e9ea4b62c6,CUS-1842679196,9/30/2018,17.34,AUD,debit,authorized,1.0,POS,2018-09-30T15:29:35.000+0000,cb30f6ec-72d1-41f9-bac8-5fe28a48f093,,Yass,NSW,148.91 -34.83,
b1b68750e3924e8c981c23b41afc007e,CUS-3026014945,9/30/2018,19.16,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T15:16:15.000+0000,3af66b5d-fe6d-4dbb-bb91-3c26a80a5a63,,South Perth,WA,115.85 -31.97,
dbf069d56cf94ad4a9884ae68e0f5121,CUS-3462882033,9/30/2018,19.4,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T15:02:55.000+0000,91fbec71-318e-4c1b-a0de-2cc0d7012841,,South Melbourne,VIC,144.96 -37.83,
fad7059d8c7b4f8191e6e5943c59e652,CUS-2206365095,9/30/2018,11.29,AUD,debit,authorized,1.0,POS,2018-09-30T14:51:02.000+0000,ae6edca6-977e-4bb6-aeff-74c8d39a622f,,Bairnsdale,VIC,147.62 -37.83,
5c7b2a5523764c7690577a445bbdaa37,CUS-164374203,9/30/2018,11.31,AUD,debit,authorized,0.0,SALES-POS,2018-09-30T14:39:32.000+0000,2acbedcc-e806-43ce-8ccc-d0590e66c366,,Silverwater,NSW,151.05 -33.84,
5f65d5b26b0148a78b3d0d5c4775a1ae,CUS-3026014945,9/30/2018,62.69,AUD,debit,authorized,0.0,SALES-POS,2018-09-30T14:28:02.000+0000,d8c43a7e-a509-4a25-8070-3a7e18425571,,Karrinyup,WA,115.78 -31.88,
151d7030c00c42298e833714f1e952d3,CUS-1271030853,9/30/2018,23.56,AUD,debit,authorized,1.0,POS,2018-09-30T14:16:33.000+0000,03ae6833-0686-486b-ad5e-506357c9ad7b,,Laverton North,VIC,144.82 -37.82,
5072ba9946884617848b95dc908027e6,CUS-1614226872,9/30/2018,45.39,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T14:05:03.000+0000,1e7a6b56-59d3-47f2-b977-b3ff7774e3af,,Oxley,QLD,152.98 -27.55,
bf872a7bcde94024bf985f5a274b8fbd,CUS-3336454548,9/30/2018,40.0,AUD,debit,posted,,INTER BANK,2018-09-30T14:00:00.000+0000,,,,,,
3cca990621934af0bdbed3b27a8bced5,CUS-3325710106,9/30/2018,20.53,AUD,debit,authorized,1.0,POS,2018-09-30T13:48:47.000+0000,4bd07f33-ea69-4e9b-9bc7-c02177d95150,,Maribyrnong,VIC,144.89 -37.77,
ba1fd4f5aee24238aaa3bbe57b98ab97,CUS-3336454548,9/30/2018,27.0,AUD,debit,posted,,INTER BANK,2018-09-30T19:00:00.000+0000,,,,,,
63093fd8df09440faedb05cf76354d36,CUS-2059096722,9/30/2018,25.07,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T19:11:55.000+0000,4b8e0a28-9819-4e38-ad83-131dc5dc7a79,,Dandenong,VIC,145.21 -37.98,
f663c88b91b34f808ac30e3a8f9d9fde,CUS-1617121891,9/30/2018,8.89,AUD,debit,authorized,0.0,SALES-POS,2018-09-30T19:29:28.000+0000,7566cead-ecd9-46fa-9555-18e453f5bad7,,Barangaroo,NSW,151.2 -33.86,
94f405d1bdcc41c38fa2a524bec4e2d4,CUS-1147642491,9/30/2018,83.38,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T19:47:01.000+0000,2cc53184-c4f2-43b9-84bd-7a6127f6a781,,Blackheath,NSW,150.29 -33.64,
0c6e305d06c142f5b0d808ad5718c779,CUS-1614226872,9/30/2018,20.12,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T23:28:59.000+0000,2bcf4f78-081b-4758-8c38-23c162ee36cd,,Alexandra Hills,QLD,153.22 -27.52,
6e61abc2c40c4726832dfbc6a71f806b,CUS-2695611575,9/30/2018,8.33,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T23:12:19.000+0000,cf2ac034-f61a-4c17-9312-09d5c68fecb3,,Southport,QLD,153.42 -27.97,
c652d138d1d541d996b5c1c90bb41eb1,CUS-1614226872,9/30/2018,21.62,AUD,debit,authorized,1.0,POS,2018-09-30T22:57:58.000+0000,3505551c-2dfe-41a4-9c7b-d36bd70ea869,,Oakleigh,VIC,145.09 -37.9,
bc7ed6034bb749779138d2a1eadb4fb8,CUS-1433879684,9/30/2018,17.36,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T22:50:09.000+0000,80e385f5-f9c6-459e-9b35-84fa988fd982,,Lilydale,VIC,145.36 -37.76,
149d2b7cdedd467e99c35de5d2436b76,CUS-1614226872,9/30/2018,10.17,AUD,debit,authorized,1.0,POS,2018-09-30T22:42:20.000+0000,5a40d5a8-c40c-4c38-b402-790882c6f94a,,Brisbane City,QLD,153.03 -27.47,
68305440302b46d19721f9c86781319c,CUS-2348881191,9/30/2018,20.22,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T22:34:31.000+0000,62a97634-26c0-4828-a968-56c2a401f6ee,,Seville,VIC,145.46 -37.78,
58a906bdbd694082a8adf79e48ae86a2,CUS-1614226872,9/30/2018,22.12,AUD,debit,authorized,0.0,POS,2018-09-30T22:26:43.000+0000,376fcedb-9e3e-4487-9777-00916db8412e,,Woodridge,QLD,153.12 -27.64,
90a1bc76520f448782cc7998b1aed836,CUS-1816693151,9/30/2018,33.52,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T22:18:54.000+0000,d0adbe7b-aa59-45b0-bdb5-73e49ef5ea2c,,Whitfords,WA,115.75 -31.8,
f59367f6c00c442e9955c7e7c1529c2b,CUS-3395687666,9/30/2018,179.33,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T22:11:05.000+0000,d076eb9a-abe5-4936-8182-d626bf62d504,,Sydney,NSW,151.21 -33.87,
afd9159013af4fd1bdb6ad63e60e5a42,CUS-2487424745,9/30/2018,8.46,AUD,debit,authorized,0.0,POS,2018-09-30T22:03:16.000+0000,df4c4458-6b98-4e47-b245-e5566889929f,,Upper Coomera,QLD,153.3 -27.85,
59295795d77d473c8d76a2778575f486,CUS-2031327464,9/30/2018,25.0,AUD,debit,posted,,PAYMENT,2018-09-30T22:00:00.000+0000,,,,,,
25b1aca58a2441aab0bcb0474437d4aa,CUS-2487424745,9/30/2018,6.4,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T21:55:45.000+0000,73ab665f-b297-4746-bd85-d9d30ab48236,,Southport,QLD,153.41 -27.97,
8aeedc3068d94968844cf6836912cc53,CUS-1892177589,9/30/2018,15.96,AUD,debit,authorized,0.0,SALES-POS,2018-09-30T21:48:28.000+0000,df1f0fb8-be90-4080-b10b-c176c0bdd4a0,,Brighton,VIC,145 -37.93,
5b174538667a46e99f07551a3fe053a2,CUS-1892177589,9/30/2018,13.63,AUD,debit,authorized,1.0,POS,2018-09-30T21:41:10.000+0000,8107e596-afb0-47b0-af4d-9840d93a4f07,,Warrandyte South,VIC,145.23 -37.75,
6f247ef2529b4e1eb1fce1fbe4ece9d2,CUS-2142601169,9/30/2018,19.23,AUD,debit,authorized,1.0,POS,2018-09-30T21:33:52.000+0000,02174352-993c-4f6f-a379-18d6a710ada0,,Ryde,NSW,151.11 -33.81,
599b3ece28dd45cebf4b853d2f9edd90,CUS-2142601169,9/30/2018,21.08,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T21:26:34.000+0000,604ad808-441d-43dd-9d1d-559649785f90,,Blacktown,NSW,150.91 -33.77,
b791ad256ca84f4ba3f368069d96e830,CUS-2487424745,9/30/2018,5.3,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T21:19:16.000+0000,59e3bccd-966c-403e-a6c5-29932099b26f,,Robina,QLD,153.41 -28.06,
a20c55b9b5ae46ad94bdaaf559ea1438,CUS-1478398256,9/30/2018,12.22,AUD,debit,authorized,1.0,POS,2018-09-30T21:11:58.000+0000,f9f244e9-3f3b-4a7a-ba03-e9c5fae5bac1,,Saint Helena,VIC,145.14 -37.68,
cd28b8108cb349c1a487f6f6daf8cf69,CUS-3142625864,9/30/2018,115.87,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T21:04:40.000+0000,d48a7d74-63bc-4e31-9495-47b1a8f6244a,,East Melbourne,VIC,144.99 -37.82,
bc9d134c4f5444209d0795f9ebc5e621,CUS-3702001629,9/30/2018,50.0,AUD,debit,posted,,PAYMENT,2018-09-30T21:00:00.000+0000,,,,,,
52acf7717e5d4ce5bd597ad7a01cb0e6,CUS-1614226872,9/30/2018,9.61,AUD,debit,authorized,0.0,SALES-POS,2018-09-30T20:46:39.000+0000,a1c4c7aa-b7da-4064-8ed1-d4a236d772c6,,Tugun,QLD,153.49 -28.15,
3d87673e98f04b19801794951c99bbb8,CUS-3378712515,9/30/2018,12.38,AUD,debit,authorized,1.0,POS,2018-09-30T20:09:37.000+0000,d69814ea-d3aa-477e-8990-23d2c23059a8,,Chadstone,VIC,145.09 -37.88,
4481e45c25e947bc9ec6aa2d80265713,CUS-511326734,9/30/2018,42.0,AUD,debit,posted,,PAYMENT,2018-09-30T20:00:00.000+0000,,,,,,
97f1085e1b9242288e8b8d215b988eee,CUS-164374203,9/30/2018,17.4,AUD,debit,authorized,0.0,SALES-POS,2018-09-30T13:28:47.000+0000,743caa53-10ab-42e0-a96b-8b456efd5229,,Forestville,NSW,151.21 -33.76,
2963ca80f3a64c65b2c9404e67eaa853,CUS-1614226872,9/30/2018,36.11,AUD,debit,authorized,1.0,SALES-POS,2018-09-30T13:08:47.000+0000,3edc8d7c-1632-4ba5-af30-ed59f811b569,,Mermaid Beach,QLD,153.44 -28.05,
7b968982dca54a1d9e5a0d1c6c888052,CUS-261674136,9/30/2018,48.0,AUD,debit,posted,,PAYMENT,2018-09-30T20:00:00.000+0000,,,,,,
26bc1defede0489186c6239bb7aa6743,CUS-325142416,9/30/2018,19.64,AUD,debit,authorized,1.0,POS,2018-09-30T12:31:06.000+0000,4fde251c-0b81-43df-9c05-c3f0704ffe1c,,Palmerston City,NT,130.99 -12.48,
d128ee3f5260497db7fb5d95a54797d4,CUS-4142663097,9/30/2018,21.63,AUD,debit,authorized,0.0,SALES-POS,2018-09-30T09:27:40.000+0000,f7f1a4c4-9947-47f5-a461-2fed2ca3324c,,Melbourne,VIC,144.96 -37.82,
83fcdad4abba4bde8353f64413890a11,CUS-325142416,9/30/2018,10.88,AUD,debit,authorized,0.0,POS,2018-09-30T09:21:51.000+0000,012fee56-7727-4955-921a-f0369663dc65,,Darwin City,NT,130.84 -12.46,
